year,title,company_name,language,event_type,performance_start_date,performance_end_date,venue_block_number,venue_street_name,venue_floor_number,venue_unit_number,venue_building_name,synopsis,rating_decision,consumer_advice
2019,HEAVSIDE (KL) LIVE IN SINGAPORE,MUHAMMAD KHAIRUL IKHWAN BIN ABD BAKAR,ENGLISH,Pop/Rock Concert,9/11/2019,9/11/2019,37,LORONG 23 GEYLANG,na,na,YU LI INDUSTRIAL BUILDING,"Concert by emo-poppunk band, Heavside from Malaysia, with supporting acts by local bands, Oathsake and Parallax Error.",General,na
2019,PARTY REDVOLUTION SHOW NI NI KHIN ZAW (SINGAPORE),NYEIN CHAN LU,OTHERS,Pop/Rock Concert,30/11/19,30/11/19,17,STAMFORD ROAD,4,na,CAPITOL THEATRE,Indoor concert featuring live singing performances by Burmese artist Ni Ni Khin Zaw.,General,na
2019,BTS WORLD TOUR `LOVE YOURSELF: SPEAK YOURSELF` FINAL IN SEOUL,GOLDEN VILLAGE MULTIPLEX PTE LTD,OTHERS,Pop/Rock Concert,27/10/19,27/10/19,na,na,na,na,na,"Indoor live streaming of concert ""BTS World Tour 'Love Yourself: Speak Yourself' Final in Seoul"" by Kpop boyband BTS.",General,na
2019,MICHAEL JACKSON TRIBUTE CONCERT,RESORTS WORLD AT SENTOSA PTE. LTD.,ENGLISH,Pop/Rock Concert,21/12/19,21/12/19,8,SENTOSA GATEWAY,na,na,RESORTS WORLD SENTOSA,"Concert featuring songs by the late American pop artist, Michael Jackson.",General,na
2019,DOGSWAIN 9: NOTHING STAYS THE SAME,DYLAN SAVIO DE SOUZA,ENGLISH,Pop/Rock Concert,23/11/19,23/11/19,na,na,na,na,na,"“Dogswain 9: Nothing Stays The Same” is a concert featuring four local bands – Charm (hardcore punk ), Kaji (post-hardcore ), Long Live the Empire (rock/punk), and Forests (indie rock).",Advisory,Some Mature Content
2019,ITZY PREMIERE SHOWCASE TOUR ‘ITZY? ITZY!’ IN SINGAPORE,LIVE NATION SINGAPORE CONCERTS PTE. LTD.,OTHERS,Pop/Rock Concert,13/12/19,13/12/19,1,RAFFLES BOULEVARD,na,na,SUNTEC CITY,"Concert by Korean girl group, Itzy.",General,na
2019,"MICHAEL NOAH RELEASE OF ""VENUS AND MARS""",MICHAEL NOAH SCHLESINGER,ENGLISH,Pop/Rock Concert,19/11/19,19/11/19,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,"An indoor pop/rock concert by American singer, Michael Noah.",General,na
2019,ERIC ??? ?HOW HAVE YOU BEEN?2019 ASIA TOUR IN SINGAPORE,UNUSUAL ENTERTAINMENT PTE. LTD.,CHINESE,Pop/Rock Concert,13/12/19,14/12/19,2,STADIUM WALK,1,1,KALLANG INDOOR STADIUM,Indoor concert by Taiwanese singer Eric Chou.,General,na
2019,AS I LAY DYING LIVE IN SINGAPORE,WONG GUO RONG NICHOLAS,ENGLISH,Pop/Rock Concert,18/01/20,18/01/20,28,CHINA STREET,1,1,na,"An indoor heavy metal concert by American heavy metal band, As I Lay Dying.",General,na
2019,ROCK UNCAGED,THE STAR PERFORMING ARTS CENTRE,ENGLISH,Pop/Rock Concert,14/12/19,14/12/19,1,VISTA EXCHANGE GREEN,3,na,THE STAR,"""Rock Uncaged"" is a concert featuring four local rock bands, namely Welcome to the Machine, Peep Show, Bedrock and Rock Rosettes.",Advisory 16,Some Coarse Language
2019,DAYANG DUA DEKAD,NURJIHAN BINTE JAUHAR,MALAY,Pop/Rock Concert,28/12/19,28/12/19,1,STARS AVENUE,na,na,MEDIACORP CAMPUS,"An indoor Malay concert featuring Malaysian female pop and R&B singer, Dayang Nurfaizah.",General,na
2019,SCAPEINVASION X SGMUSO PRESENTS BARE.,"THE MUSIC SOCIETY, SINGAPORE",ENGLISH,Pop/Rock Concert,14/12/19,14/12/19,2,ORCHARD LINK,2,1,SCAPE,"Concert featuring Indonesian band, bedchamber; 3 local bands - Sobs, Royal Estate, He1st; and local artiste, Nigel Cheah.",General,na
2019,TONG YAO BEST OF TERESA TENG CONCERT,BIZ TRENDS PUBLISHING PTE. LTD.,CHINESE,Pop/Rock Concert,22/12/19,22/12/19,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,Indoor concert features China artist Tong Yao performing songs in Mandarin.,General,na
2019,BESIDE OURSELVES,THE NECESSARY STAGE LTD,ENGLISH,Pop/Rock Concert,10/1/2020,11/1/2020,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,"“Beside Ourselves” is a multidisciplinary concert, also described as “a live concept album” in which stories and play-acting are seamlessly interwoven to bring to life the meaning behind the songs and music by local electronic duo, .gif.",Advisory 16,Some Mature Content and Coarse Language
2019,LA VIE EN ROSE - LISA ONO 2020 CONCERT,DURIAN ENTERTAINMENT (S) PTE. LTD.,ENGLISH,Pop/Rock Concert,4/1/2020,4/1/2020,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,An indoor concert featuring singer Lisa Ono performing bossa nova songs.,General,na
2019,CHYI CHIN - SOMEWHERE IN WINTER 2020 CONCERT,DURIAN ENTERTAINMENT (S) PTE. LTD.,CHINESE,Pop/Rock Concert,4/1/2020,4/1/2020,8,SENTOSA GATEWAY,na,na,RESORTS WORLD SENTOSA,Indoor concert features Taiwanese artist Chyi Chin performing songs in Mandarin.,General,na
2019,ROSELIA×RAISE A SUILEN?RAUSCH UND/AND CRAZINESS?LIVE VIEWING,GOLDEN VILLAGE MULTIPLEX PTE LTD,JAPANES,Pop/Rock Concert,30/11/19,1/12/2019,1,HARBOURFRONT WALK,2,30,VIVO CITY,"Indoor live streaming of Japanese concert ""Roselia X Raise A Suilen [Rausch Und/And Craziness]"".",General,na
2019,[ALONG WITH EKIN LIVE CONCERT 2019],LIVE NATION SINGAPORE CONCERTS PTE. LTD.,OTHERS,Pop/Rock Concert,28/12/19,28/12/19,na,STADIUM WALK,na,na,KALLANG INDOOR STADIUM,"Concert by Hong Kong actor-singer, Ekin Cheng.",General,na
2019,BELOVED CANTOPOP NIGHT ENCORE CONCERT  2019,20SIX PRODUCTIONS PTE. LTD.,OTHERS,Pop/Rock Concert,30/11/19,30/11/19,na,KRETA AYER ROAD,na,na,KRETA AYER PEOPLES THEATRE,"Indoor concert featuring local band ""The Canto Jukebox"" performing songs in Cantonese.",General,na
2019,LEWIS CAPALDI LIVE IN SINGAPORE,LUSHINGTON ENTERTAINMENTS PTE LTD,ENGLISH,Pop/Rock Concert,11/1/2020,11/1/2020,17,STAMFORD ROAD,na,na,CAPITOL THEATRE,"Concert by Scottish singer-songwriter, Lewis Capaldi.",General,na
2019,BOYZ II MEN LIVE IN SINGAPORE 2019,IMC LIVE GROUP (S) PTE. LTD.,ENGLISH,Pop/Rock Concert,9/12/2019,9/12/2019,1,RAFFLES BOULEVARD,na,na,SUNTEC CITY,"An indoor concert featuring American R&B and hip hop vocal group, Boyz II Men.",General,na
2019,GELAM GALLERY ALIVE,COLOR INC PTE. LTD.,ENGLISH,Pop/Rock Concert,16/11/19,24/11/19,na,na,na,na,na,This is an outdoor event featuring live singing and dance performances.,General,na
2019,NOTA DARI LANGIT,JA'AFAR BIN HARON,MALAY,Pop/Rock Concert,18/01/20,18/01/20,1,ZUBIR SAID DRIVE,na,na,na,Malay rock concert by local band in conjunction with its album launch.,General,na
2019,WELCOME TO HOT CITY,"CHUA JUN RONG, LEON",ENGLISH,Pop/Rock Concert,17/11/19,17/11/19,2,ORCHARD LINK,na,na,SCAPE,"“Welcome to Hot City” is a student run show led by Leon Markcus, a Performance Student in LaSalle. Held indoors, the show will feature Markcus debuting songs from his newest album as well as performances by student musicians.",Advisory 16,Mature Content
2019,BANDFEST,JYC-NCL PTE LTD,ENGLISH,Pop/Rock Concert,7/12/2019,7/12/2019,200,WOODLANDS INDUSTRIAL PARK E7,na,na,WOODLANDS RECREATION CENTRE,"Indoor concert featuring live singing performances by the bands Lizzy Rock and Mavia, as well as other singers.",General,na
2019,ALIALIVE2020 AROUND THE WORLD -RE:ALIVE-,LUSHINGTON ENTERTAINMENTS PTE LTD,JAPANES,Pop/Rock Concert,29/02/20,29/02/20,2,ORCHARD LINK,na,na,SCAPE,"Indoor concert by Japanese rock band, AliA.",General,na
2019,SKINS FESTIVAL,SKINS FESTIVAL 2019 PTE. LTD.,ENGLISH,Pop/Rock Concert,28/12/19,28/12/19,17,STAMFORD ROAD,na,na,CAPITOL THEATRE,"“Skins Festival” is a K-pop and hip hop music event that integrates sports, music and arts. This inaugural festival will feature South Korean rapper, Giant Pink, Korea-based American singer, Kevin Woo and Thai singer, Jannine Weigel.",Advisory 16,Some Coarse Language
2019,BIKRAM KALIKOTAY LIVE IN CONCERT,RISINGSUN VIDEO,OTHER INDIAN,Pop/Rock Concert,19/01/20,19/01/20,60,TESSENSOHN ROAD,3,1,CLUB CSC @ TESSENSOHN,"An indoor concert by Bengali playback singer, Bikram Kalikotay.",General,na
2019,NEW YEAR'S EVE WITH NORTH EAST SOCIAL,POCKET FOODS PTE. LTD.,ENGLISH,Pop/Rock Concert,31/12/19,1/1/2020,6001,BEACH ROAD,na,na,GOLDEN MILE TOWER,"“New Year’s Eve with North East Social” is an indoor concert, featuring live singing performances by local bands Blood Pact, Forests, Subsonic Eye, Terrible People, The CB Dogs and Viceboy.",R18,Mature Content and Coarse Language
2020,O SCHOOL RECITAL 2020,O SCHOOL LTD.,ENGLISH,Dance,18/01/20,19/01/20,1,TAMPINES WALK,na,na,OUR TAMPINES HUB,"""O School Recital 2020"" is a dance performance aimed at developing and showcasing dance talents.",General,na
2020,BREAKING BARRIERS,"*SCAPE CO., LTD.",ENGLISH,Dance,15/02/20,15/02/20,2,ORCHARD LINK,2,na,SCAPE,Indoor contemporary dance performance which revolves around the theme of social media usage among the youths.,General,na
2020,RASPUTIN,BASE ENTERTAINMENT MARINA BAY SUB PTE. LTD.,ENGLISH,Dance,2/5/2020,3/5/2020,10,BAYFRONT AVENUE,na,na,MARINA BAY SANDS,An indoor contemporary ballet performance about the life of Rasputin.,General,na
2020,NO CORNERS,DECADANCE CO LIMITED,ENGLISH,Dance,19/03/20,21/03/20,250,ORCHARD ROAD,na,na,DESIGN ORCHARD,An outdoor modern and contemporary dance performance that explores the ideas of comfort and discomfort.,General,na
2020,SURI,NURUL FARAHANI BTE IDRIS,MALAY,Dance,28/03/20,28/03/20,1,ZUBIR SAID DRIVE,na,na,na,Dance performance based on Malay folklore.,General,na
2020,BREAKING BARRIERS,"*SCAPE CO., LTD.",ENGLISH,Dance,12/4/2020,12/4/2020,2,ORCHARD LINK,na,na,SCAPE,Indoor contemporary dance performance which revolves around the theme of social media usage among the youths.,General,na
2020,PALLAVI THROUGH ABSTRACTION,CHOWK PRODUCTIONS LTD.,ENGLISH,Dance,19/06/20,20/06/20,100,VICTORIA STREET,na,na,NATIONAL LIBRARY BUILDING,"""Pallavi Through Abstraction"" is a contemporary adaptation of traditional/classical Indian dance performance.",General,na
2020,XITY,RAW MOVES LTD.,ENGLISH,Dance,28/01/21,30/01/21,na,na,na,na,na,A modern and contemporary dance by conceptualized by Matthew Goh and kinetic sculptor Chok Si Xuan.,General,na
2020,STATE OF MOTION 2020: RUSHES OF TIME,ASIAN FILM ARCHIVE,ENGLISH,Exhibition,9/1/2020,2/2/2020,1,CANNING RISE,3,na,NATIONAL ARCHIVES OF SINGAPORE,"""State of Motion 2020: Rushes of Time"" is an exhibition that reflects on the relations between ideas of time, bodies of memory and the moving image.",Advisory,Some Mature Content
2020,STATE OF MOTION 2020: RUSHES OF TIME,ASIAN FILM ARCHIVE,ENGLISH,Exhibition,9/1/2020,2/2/2020,20,DEPOT LANE,1,06 10,na,"""State of Motion 2020: Rushes of Time"" is an exhibition that reflects on the relations between ideas of time, bodies of memory and the moving image.",Advisory,Some Mature Content
2020,PNEUMA: OF SPIRITUALITY IN CONTEMPORARY AGE,NUR FAJRINA BINTE ABDUL RAZAK,ENGLISH,Exhibition,11/1/2020,6/2/2020,na,WATERLOO STREET,1,5,STAMFORD ARTS CENTRE,This is an indoor exhibition featuring works by various artists as they explore their individual perspectives on the topic of spirituality in contemporary age.,General,na
2020,STEALING PUBLIC SPACE,THE SUBSTATION LTD,ENGLISH,Exhibition,11/1/2020,23/02/20,45,ARMENIAN STREET,na,na,na,"Stealing Public Space is a multidisciplinary exhibition that is curated by Lola Lenzi, a Singapore art historian and curator of contemporary Southeast Asian art. The exhibition features the works of 25 Southeast Asian artists and 32 historical and newly-commissioned works by established and emerging artists from the region.",Advisory 16,Mature Content
2020,TWENTY TWENTY,YEO WORKSHOP PTE. LTD.,ENGLISH,Exhibition,11/1/2020,28/01/20,2,CAVAN ROAD,na,na,na,An indoor multidisciplinary arts event.,General,na
2020,HOUSE OF CHEAH,ARTS HOUSE LTD.,ENGLISH,Exhibition,13/03/20,22/03/20,1,OLD PARLIAMENT LANE,na,na,THE ARTS HOUSE AT THE OLD PARLIAMENT,"Exhibition featuring the works of comic artist, Cheah Sin Ann.",General,na
2020,IN UNIVERSE,ARTS HOUSE LTD.,ENGLISH,Exhibition,13/03/20,30/04/20,1,OLD PARLIAMENT LANE,na,na,THE ARTS HOUSE AT THE OLD PARLIAMENT,"Presented as part of Textures 2020, this installation features the animation works of local comic artist, Troy Chin.",General,na
2020,DE:VOTED,YEO SHIH YUN,ENGLISH,Exhibition,13/01/20,19/01/20,39,KEPPEL ROAD,2,4,TANJONG PAGAR DISTRIPARK,“DE:VOTED” is an indoor exhibition featuring art installations by 7 Singaporean and 2 Japanese artists.,General,na
2020,O/AURAL WAVES – SPIRITED WORDS,ARTS HOUSE LTD.,ENGLISH,Exhibition,13/03/20,22/03/20,1,OLD PARLIAMENT LANE,na,na,THE ARTS HOUSE AT THE OLD PARLIAMENT,"“O/Aural Waves – Spirited Words” is an exhibition featuring short stories by local writers which are themed on the supernatural. The stories are presented through printed text, videos and audio installations. Part of Textures 2020: A Weekend with Words.",Advisory 16,Some Mature Content and Coarse Language
2020,ARTSCIENCE IN FOCUS,MARINA BAY SANDS PTE. LTD.,ENGLISH,Exhibition,20/02/20,8/3/2020,10,BAYFRONT AVENUE,na,na,MARINA BAY SANDS,"Exhibition featuring new media artworks from Taiwan and Singapore which focuses on the use of technology in art. The artists whose works are exhibited are Cecile Chagnaud (SG), Debbie Ding (SG), Chih-Ming Fan (TW), Charles Lim (SG), Ong Kian Peng (SG), Weixin Quek Chong (SG), Andreas Schlegel/Vladimir Todorovic (SG), Jeremy Sharma (SG), Hsin-Jen Wang (TW), and Tsan-Cheng Wu (TW).",General,na
2020,STAR WARS IDENTITIES,PICO PRO PTE. LTD.,ENGLISH,Exhibition,30/01/21,27/06/21,6,BAYFRONT AVENUE,3,na,MARINA BAY SANDS,"""Star Wars Identities"" is an indoor exhibition featuring artefacts from the Lucasfilm archives of the Star Wars franchise.",General,na
2020,AN ACTUAL MAMA SHOP,CHANDHINI D/O CHANDRA MOHAN,ENGLISH,Exhibition,12/3/2020,18/03/20,45,ARMENIAN STREET,na,na,na,An indoor installation of an Indian provision shop that includes some articles on urban planning on display.,General,na
2020,PROPOSE-A-PARKLET EXHIBITION & SHOWCASE,THE SUBSTATION LTD,ENGLISH,Exhibition,20/03/20,29/03/20,na,na,na,na,na,An outdoor and indoor exhibition on the possible use of public spaces. The installations are designed to fit into a space no larger than a carpark lot. There will also be a poetry reading-cum-dance performance at the SAD Bar on 20 March 2020.,General,na
2020,PIAK PIAK PLACE SHOWCASE,THE SUBSTATION LTD,ENGLISH,Exhibition,29/02/20,15/03/20,45,ARMENIAN STREET,na,na,na,“Piak Piak Place Showcase” is an indoor exhibition showcasing the winning entries of The Substation’s recent Instagram comic competition.,Advisory 16,Some Mature Content
2020,2219: FUTURES IMAGINED,MARINA BAY SANDS PTE. LTD.,ENGLISH,Exhibition,6/4/2020,26/07/20,na,BAYFRONT AVENUE,na,na,MARINA BAY SANDS,“2219: Futures Imagined” is an immersive and experiential exhibition which imagines possible futures of Singapore 200 years from now. Features the works of 23 local and international artists in various forms and mediums.,Advisory,Some Mature Content
2020,PLANET OR PLASTIC?,MARINA BAY SANDS PTE. LTD.,ENGLISH,Exhibition,12/9/2020,28/03/21,10,BAYFRONT AVENUE,na,na,MARINA BAY SANDS,This is an exhibition by National Geographic to raise awareness on the global plastic pollution crisis.,General,na
2020,2219: FUTURES IMAGINED,MARINA BAY SANDS PTE. LTD.,ENGLISH,Exhibition,27/07/20,10/8/2020,10,BAYFRONT AVENUE,na,na,MARINA BAY SANDS,“2219: Futures Imagined” is an immersive and experiential exhibition which imagines possible futures of Singapore 200 years from now. Features the works of 23 local and international artists in various forms and mediums.,Advisory,Some Mature Content
2020,IMMATERIAL BODIES,OBJECTIFS CENTRE LTD.,ENGLISH,Exhibition,3/9/2020,1/11/2020,na,MIDDLE ROAD,na,na,SCULPTURE SQUARE,"“Immaterial Bodies” is an installation art exhibition curated by Seet Yun Teng that features the artworks of four local artists: ila, Weixin Quek Chong, Denise Yap and Wayne Lim.",Advisory,Some Mature Content
2020,SEA CURRENTS X SYNCHRONICITIES (SUBSTATION PART),CHEW HUNG KAI,ENGLISH,Exhibition,15/09/20,30/09/20,45,ARMENIAN STREET,na,na,na,"The exhibition, “Sea Currents X Synchronicities”, seeks to synchronise the conversations of reclaiming self-identity and agency in Australia and Singapore, both former colonies of Britain. The exhibition features works by Singaporean artist, Akai, and Australian artist, Jen Datu.",General,na
2020,SHOOTING HOME YOUTH AWARDS,OBJECTIFS CENTRE LTD.,ENGLISH,Exhibition,12/10/2020,15/11/20,155,MIDDLE ROAD,na,na,SCULPTURE SQUARE,“Shooting Home Youth Awards” is an annual photography exhibition to mark the end of a mentorship programme that provides young photographers aged 15 to 23 an opportunity to learn from seniors in the industry.,R18,Mature Content
2020,MARGINS: DRAWING PICTURES OF HOME,MARINA BAY SANDS PTE. LTD.,ENGLISH,Exhibition,21/11/20,28/02/21,10,BAYFRONT AVENUE,na,na,MARINA BAY SANDS,This is an exhibition featuring the work of 15 Singaporean photographers who reflect on Singapore’s national character and issues found close to home. It is presented as part of the 7th edition of Singapore International Photography Festival (SIPF).,General,na
2020,BLACKBOARD SCHEMES,LAU VUN-PING,ENGLISH,Exhibition,10/12/2020,20/12/20,45,ARMENIAN STREET,na,na,na,"“Blackboard Schemes” is an art exhibition featuring 30 artists whose works are grouped into 8 concepts – Self, Digital, Sensations, A Period of Incubation, Domestic, Curiosity Awareness, Intimacy and Cooking.",Advisory,Some Mature Content
2020,HEREAFTER,NICOLE PHUA JIA JING,ENGLISH,Exhibition,26/11/20,3/12/2020,45,ARMENIAN STREET,na,na,na,"""Hereafter"" is an exhibition that revolves around death and the afterlife. The exhibition, organised by therightbelief in collaboration with Arcolabs is an extension of a previous collaboration that happened earlier this year in Jakarta with Arcolabs.",Advisory,Some Mature Content
2020,7TH SINGAPORE INTERNATIONAL PHOTOGRAPHY FESTIVAL 2020,ART PHOTOGRAPHY CENTRE LTD.,ENGLISH,Exhibition,13/11/20,30/01/21,37,EMERALD HILL ROAD,na,na,na,"The “7th Singapore International Photography Festival 2020” is an exhibition that will showcase still images, moving images and installation pieces from photographers all around the globe. This year’s SIPF is curated by Liana Yang and features curated works, works selected from open call, works selected for Silvana S. Foundation Commission Awards, as well as photobooks from SIPF Showcase and the Kassel Dummy Award 2020.",Advisory 16,Some Mature Content and Nudity
2020,FUTURE WORLD: WHERE ART MEETS SCIENCE,MARINA BAY SANDS PTE. LTD.,ENGLISH,Exhibition,1/1/2021,31/12/21,10,BAYFRONT AVENUE,na,na,MARINA BAY SANDS,"Continuation of the 2020 permanent exhibition of the same name, with some updates to the installations. The exhibition continues to be divided into 4 areas - City In A Garden, Sanctuary, Park and Space.",General,na
2020,RESITUATING HOME(MAKING): HYPER-MATERIAL DOMESTICITY,TEO ELAINE THANYA MARIE,ENGLISH,Exhibition,23/01/21,30/01/21,65,ALIWAL STREET,1,na,na,"""Resituating Home(Making): Hyper-Material Domesticity"" is an art exhibition consisting of visual, installation and performative workshops that will take place as part of the Singapore Art Week 2021. It will feature the artworks of four artists: Fatimah Bano, Masuri Mazlan, Amirah Raudhah and Dipali Gupta.",Advisory,Some Mature Content
2020,BUS. STOP. ART.,TREVETHAN MERRYN JANE,ENGLISH,Exhibition,21/01/21,3/2/2021,na,na,na,na,na,An outdoor exhibition featuring the works of 10 Singapore-based artists on advertising spaces at 17 bus stops along the 175 bus route from Kallang Bahru to Alexandra Road.,General,na
2020,PRAJNA PARAMITA HEART SUTRA CONCERT,LIM KOK KENG VICTOR,OTHERS,Music,11/1/2020,11/1/2020,1,ESPLANADE DRIVE,na,na,ESPLANADE - THEATRES ON THE BAY,"""Prajna Paramita Heart Sutra Concert"" is a music performance featuring Dharma musician and vocalist, Imee Ooi and The JSJG Dharma Man's Vocal Group.",General,na
2020,MONKEY GOD'S BIRTHDAY CELEBRATION,KOO KOK SANG,CHINESE,Music,9/2/2020,10/2/2020,44,ENG HOON STREET,1,44,TIONG BAHRU ESTATE,Outdoor Chinese opera show performance.,General,na
2020,PAAMAALAI,TEMPLE OF FINE ARTS,OTHER INDIAN,Music,20/03/20,20/03/20,9,EMPRESS PLACE,na,na,VICTORIA THEATRE,"""Paamaalai"" is a Carnatic music ensemble production.",General,na
2020,MASI MAGAM FESTIVAL,SRI VADAPATHIRA KALIAMMAN TEMPLE,TAMIL,Music,14/03/20,14/03/20,555,SERANGOON ROAD,na,na,SRI VADAPATHIRA KALIAMMAN TEMPL,Outdoor chariot procession with live traditional music performance.,General,na
2020,MASI MAGAM FESTIVAL,SRI VADAPATHIRA KALIAMMAN TEMPLE,TAMIL,Music,14/03/20,14/03/20,93,WHAMPOA DRIVE,na,na,WHAMPOA VIEW,Outdoor chariot procession with live traditional music performance.,General,na
2020,MASI MAGAM FESTIVAL,SRI VADAPATHIRA KALIAMMAN TEMPLE,TAMIL,Music,14/03/20,14/03/20,na,na,na,na,na,Outdoor chariot procession with live traditional music performance.,General,na
2020,CHARIOT PROCESSION,SRI MANMATHA KARUNESHVARAR TEMPLE,TAMIL,Music,7/3/2020,7/3/2020,105,TOWNER ROAD,na,na,na,Chariot procession featuring the performance of traditional music.,General,na
2020,CHARIOT PROCESSION,SRI MANMATHA KARUNESHVARAR TEMPLE,TAMIL,Music,7/3/2020,7/3/2020,8,SELEGIE ROAD,na,na,SELEGIE HOUSE,Chariot procession featuring performance of traditional music.,General,na
2020,A NOVEL IDEA: OF MICE AND MEN VS THE HANDMAID'S TALE,ARTS HOUSE LTD.,ENGLISH,PLAY READING/POETRY READING/RECITAL,17/01/20,18/01/20,na,OLD PARLIAMENT LANE,na,na,THE ARTS HOUSE AT THE OLD PARLIAMENT,"“A Novel Idea: Of Mice And Men Vs The Handmaid's Tale” is a stage reading of excerpts from two literary classics, John Steinbeck’s “Of Mice and Men” and Margaret Atwood’s “The Handmaid's Tale”.",Advisory,Some Mature Content
